30.8785,0,0,0,0,0,442.0471,0,0,0,0,0,22141,0,0,0,0,0
30.9285877068348,1.784694454,200.9,31.0823331953947,2.469444128,456.07,453.285694975666,8.623437557,956.26,458.071297443566,5.497897097,976.96,23988.4765031628,10.074410129,1000,24354.0181784928,6.045624069,1000
30.878503892588,0.3425956,13,31.2087662071016,6.0308577,1000,453.429975638829,9.170342,1000,479.642726144401,5.7783215,1000,24446.2624967708,10.5243085,1000,23314.3411144546,6.1264206,1000
31.2087662071016,10.9894006,1000,31.2087662071016,6.0973887,1000,449.251121298666,9.4990976,1000,464.826965557748,5.7848256,1000,25929.8706791092,10.4959345,1000,24254.5917849393,6.1298904,1000
30.878503892588,0.274669,10,31.2087662071016,5.8822684,1000,461.693813398305,8.9797535,1000,477.341244858395,5.7154826,1000,23369.5404492788,10.2182995,1000,24238.8443716222,6.0708765,1000
30.878503892588,0.5420814,22,30.878503892588,0.2519187,18,449.889642421952,8.944996,1000,445.017741988137,5.7133761,1000,23763.6053911183,10.0802333,1000,23429.1608760025,6.116701,1000
30.878503892588,0.271167,11,31.8283175204545,5.8314845,1000,461.595534408501,9.1372072,1000,468.693093462338,5.578557,1000,24495.8073744139,10.1771148,1000,24586.6686594712,5.8532456,1000
30.878503892588,0.2727274,9,31.8283175204545,6.0300643,1000,455.485408487353,9.0591608,1000,453.027513491131,5.6174908,1000,24433.9997698173,9.95804,1000,24884.4682189307,6.1419986,1000
30.878503892588,0.081877,8,30.878503892588,0.0442875,9,475.223849050487,9.1289663,1000,455.5208942852,5.5782626,1000,23659.721761912,10.2236841,1000,24837.2360450201,6.203577,1000
30.878503892588,0.0641783,8,30.878503892588,0.0684624,13,449.430956642389,9.3506838,1000,478.116514885629,5.6615323,1000,23698.5121170925,10.1481133,1000,24276.3398208919,6.1305355,1000
30.878503892588,2.3401856,266,30.878503892588,0.0636161,11,464.750339954309,9.3612381,1000,450.610340897025,5.7959386,1000,23587.1970725445,10.0441747,1000,24190.6320761011,6.2031248,1000
30.878503892588,0.6046525,65,30.878503892588,5.195971,914,455.522184069898,9.3821108,1000,457.812986372865,5.9142748,1000,23921.4802224051,10.1360957,1000,23633.4657423564,6.0710768,1000
30.878503892588,0.1175938,14,30.878503892588,0.0898872,16,450.18995597187,9.232101,1000,451.640287151459,5.7660924,1000,23825.2855327712,9.9682055,1000,25807.711888931,6.1040106,1000
30.878503892588,0.0939712,10,30.878503892588,4.1373882,780,442.670103676617,9.0710631,1000,477.443464095625,5.775009,1000,22803.4902146376,10.0317285,1000,23915.5152398582,6.2195875,1000
31.2087662071016,10.2255497,1000,30.878503892588,0.070305,13,447.869723471517,9.063717,1000,454.762131826811,5.685603,1000,24275.7723987407,9.8792864,1000,24454.5870566441,5.9830397,1000
30.878503892588,0.1116155,7,31.2087662071016,5.5238259,1000,450.20670709364,9.0526353,1000,459.246511433867,5.4853389,1000,23566.2683870365,10.1401484,1000,24015.8622812485,6.0871697,1000
30.878503892588,0.0705385,10,30.878503892588,0.0450906,8,445.812965156302,9.10787,1000,442.636409599838,5.7200958,1000,23799.0916518462,9.984519,1000,24822.4682297011,5.986274,1000
30.878503892588,0.0488971,7,31.8283175204545,5.5745841,1000,449.103427829545,9.3058957,1000,450.11773599863,5.6357605,1000,23313.8657987276,9.8878403,1000,25301.9374041461,6.0210338,1000
30.878503892588,0.1174577,15,31.2087662071016,5.579384,1000,455.729509492831,9.4226089,1000,453.02957772982,5.7349964,1000,23627.3174939073,10.0934433,1000,24702.1702757579,6.1397166,1000
31.2269151094275,6.9959062,1000,30.878503892588,5.1266858,919,462.787992242799,9.2454464,1000,447.079417916805,5.938224,1000,23591.9731919741,10.0458795,1000,24053.6107165951,6.0889073,1000
31.2087662071016,7.3373079,1000,30.878503892588,0.0831927,12,457.832153503534,9.2149126,1000,444.259731298981,5.7571429,1000,23217.6200521681,10.0033123,1000,23196.2771531424,6.1698201,1000
30.878503892588,0.2252723,29,30.878503892588,0.0556099,12,446.93215330196,9.0332073,1000,465.819911346209,5.778311,1000,23511.4009580867,10.2100397,1000,25106.9515267845,6.080255,1000
30.878503892588,4.9472005,604,30.878503892588,0.1204053,22,462.37715627183,9.2434402,1000,449.120135524363,5.8115217,1000,24078.911742364,10.137545,1000,23282.1276775486,6.226627,1000
31.2269151094275,8.9308243,1000,30.878503892588,0.0379879,7,442.289901930982,9.0187827,1000,461.986573571104,5.6777026,1000,25563.1775975411,10.4566931,1000,24880.3614972441,6.1677361,1000
30.878503892588,0.0955748,11,30.878503892588,0.0564675,12,448.360146637276,8.9724122,1000,447.441992180709,5.4430628,1000,24774.192163551,9.9589865,1000,24241.3264637594,6.1253618,1000
30.878503892588,0.796656,89,32.1585798349682,5.5451645,1000,441.078772979044,1.4475459,173,458.464302809579,5.5791031,1000,23813.7377891447,9.742803,1000,23832.4662710403,5.9995918,1000
30.878503892588,0.1475263,14,32.7736197934158,5.2767604,1000,445.926901762867,8.8742839,1000,444.107882181042,5.670667,1000,24449.3670901036,10.0095984,1000,23938.6101331818,6.1416398,1000
31.2087662071016,9.8310721,1000,32.1585798349682,5.2990609,1000,450.002995973497,9.3349508,1000,453.517806396005,5.8824922,1000,24270.5960420409,9.9118435,1000,23239.7603322291,6.0109014,1000
30.878503892588,0.1311598,7,30.878503892588,1.0536961,192,456.176318392621,8.8239752,1000,444.852550145276,5.5635845,1000,23632.2906378451,9.9767338,1000,24355.3974926927,6.0804376,1000
30.878503892588,0.2285246,13,30.878503892588,0.1096241,19,458.445488629045,8.9185244,1000,453.985805034165,5.494231,1000,24610.5256014747,9.6851488,1000,25011.8248419115,6.1041198,1000
30.878503892588,0.2660049,15,30.878503892588,0.0741482,12,454.898759835831,9.0580566,1000,459.054297687225,5.6177939,1000,23909.5419219866,9.9773939,1000,25153.1759799219,6.1152296,1000
30.878503892588,0.1792369,10,30.878503892588,0.0690982,12,454.293080326153,9.0883421,1000,456.083500707374,5.6105305,1000,24465.477476773,10.5016068,1000,24956.8540310215,5.868271,1000
30.878503892588,0.0974625,9,31.2087662071016,5.5910679,1000,456.769222078978,9.0390119,1000,485.834642235567,5.545263,1000,24788.0905914091,9.8515519,1000,23594.3693763202,6.0428648,1000
30.878503892588,0.091003,8,30.878503892588,0.0866172,15,442.648479729248,9.1093643,1000,456.617694212585,5.6967154,1000,24168.2295309832,9.8908134,1000,24084.8577572284,6.2533083,1000
31.2087662071016,8.8814286,1000,30.878503892588,2.4293325,445,448.192092742401,8.8004462,1000,456.24762047134,5.7343868,1000,24314.4758158879,9.7603058,1000,25733.0911677287,6.043724,1000
30.878503892588,6.4964041,694,31.2269151094275,5.3170685,1000,444.248904775389,9.036775,1000,447.600260535786,5.8962775,1000,25005.998504648,9.8924412,1000,25043.5386086646,6.0466492,1000
30.878503892588,0.2182033,15,30.878503892588,2.4019061,427,449.949890692674,8.8391981,1000,452.93247774193,5.6519816,1000,23718.5287888935,9.8342415,1000,23959.8169012553,6.0606259,1000
30.878503892588,0.2480019,17,30.878503892588,0.0655693,12,464.120980027655,9.0936852,1000,449.655758105561,5.4862818,1000,23967.8058928917,9.8840293,1000,24260.0011749071,6.0057809,1000
30.878503892588,0.1339598,9,31.2087662071016,5.6905975,1000,445.895074111003,9.0573849,1000,461.954496506966,5.504248,1000,23775.4968403924,9.81421,1000,24843.1961186964,6.196464,1000
30.878503892588,0.1969036,13,30.878503892588,0.1537041,12,453.55169970016,9.1421498,1000,473.886919773466,5.6647989,1000,23825.9386488207,10.0126707,1000,23479.2480174074,5.9524862,1000
30.878503892588,0.1066467,13,31.2087662071016,5.3202611,1000,465.313234054935,8.8399008,1000,461.613478133391,5.5052372,1000,24483.519906018,9.8124211,1000,24732.8209355824,6.1477916,1000
30.878503892588,0.0994711,11,30.878503892588,4.2686033,774,453.023691975587,8.9874106,1000,452.21825723729,5.6640012,1000,24104.0404103838,9.7107548,1000,24203.8079523442,5.8046889,1000
30.878503892588,0.076452,8,31.2087662071016,5.182524,1000,458.966852316306,9.0550834,1000,469.335445847392,5.6750652,1000,23116.5505051259,9.741369,1000,24377.7070367259,5.9141928,1000
30.878503892588,0.1467004,14,30.878503892588,0.212318,37,452.72605886091,9.1053038,1000,439.504754235999,1.6052169,261,25113.6990179768,9.9706301,1000,24599.282990748,5.9877751,1000
30.878503892588,1.4040311,96,30.878503892588,0.0710173,11,448.700298441158,8.8284244,1000,466.299519156464,5.5192801,1000,23465.7987889073,9.8262864,1000,24036.1822079296,5.9822954,1000
30.878503892588,0.4390442,14,30.878503892588,0.0752263,13,442.229326300007,8.9342404,1000,447.030881889103,5.5391955,1000,23726.0568776076,9.5639932,1000,24727.9566536,6.1036976,1000
30.878503892588,0.3910539,12,30.878503892588,4.3827566,826,457.335791875955,9.0715722,1000,487.276716391069,5.5048839,1000,25293.8328341892,9.7330629,1000,24592.2821944647,6.0916616,1000
30.878503892588,0.5112383,15,30.878503892588,0.0417554,8,449.636418429286,8.8954497,1000,453.02571556833,5.626716,1000,24572.1222011264,10.071233,1000,24297.5032051673,5.9714974,1000
30.878503892588,7.8808425,878,31.2087662071016,5.3176102,1000,457.287622924457,9.0094536,1000,458.633440517834,5.474199,1000,23188.3040723272,9.9599628,1000,25295.8253479047,5.8967615,1000
30.878503892588,0.0912329,9,30.878503892588,0.0608951,12,441.540013725913,3.8810117,435,452.067903296441,5.579054,1000,23445.2268894938,10.0781759,1000,23910.9076966925,5.8664661,1000
30.878503892588,0.1497434,16,31.2269151094275,5.3227831,1000,448.636525099282,9.1370642,1000,456.50329943177,5.6422978,1000,24327.3404584433,9.9929477,1000,24036.5614159159,5.8469027,1000
30.878503892588,0.0820101,10,31.8283175204545,5.3546782,1000,442.330564681136,8.7524393,1000,461.352780310493,5.8165086,1000,23958.3050275325,10.1440386,1000,23723.6177279684,5.8239957,1000
31.2087662071016,9.1950406,1000,30.878503892588,0.0475095,9,440.580873826482,1.9531499,225,452.148365199769,5.6663401,1000,24759.3696121639,10.0317938,1000,24351.5929498445,5.9028889,1000
